taxa,process_id_1,species_1,process_id_2,species_2,distance
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA097-23,Lutjanus bohar,15.377021
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA148-23,Lutjanus argentimaculatus,12.592289
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA156-23,Lutjanus bengalensis,10.865416
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA157-23,Lutjanus rufolineatus,9.812106
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA167-23,Lutjanus vitta,13.724415
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA171-23,Lutjanus argentimaculatus,12.243466
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA172-23,Lutjanus sebae,19.757954
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA173-23,Lutjanus gibbus,16.026123
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA174-23,Lutjanus timoriensis,16.926664
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA346-23,Lutjanus ehrenbergii,14.439647
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA347-23,Lutjanus ehrenbergii,13.796475
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA374-23,Lutjanus lutjanus,15.211179
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA415-23,Lutjanus rivulatus,15.148014
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA433-23,Lutjanus decussatus,13.767987
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA002-23,Lutjanus johnii,15.887259
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA030-23,Lutjanus fulviflamma,13.385579
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA031-23,Lutjanus monostigma,14.331059
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA032-23,Lutjanus erythropterus,15.98227
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA056-23,Lutjanus dodecacanthoides,13.697606
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA072-23,Lutjanus gibbus,14.899089
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA097-23,Lutjanus bohar,14.449708
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA148-23,Lutjanus argentimaculatus,12.069712
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA156-23,Lutjanus bengalensis,10.355592
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA157-23,Lutjanus rufolineatus,9.308919
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA167-23,Lutjanus vitta,12.817389
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA171-23,Lutjanus argentimaculatus,11.723498
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA172-23,Lutjanus sebae,18.77089
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA173-23,Lutjanus gibbus,15.277682
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA174-23,Lutjanus timoriensis,15.571509
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA346-23,Lutjanus ehrenbergii,13.611285
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA347-23,Lutjanus ehrenbergii,12.975129
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA374-23,Lutjanus lutjanus,13.901627
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA415-23,Lutjanus rivulatus,14.612058
Lutjanus,MINDA484-23,Lutjanus fulvus,MINDA433-23,Lutjanus decussatus,12.482159
Lethrinus,MINDA104-23,Lethrinus atkinsoni,MINDA029-23,Lethrinus olivaceus,15.3068285
Lethrinus,MINDA106-23,Lethrinus semicinctus,MINDA029-23,Lethrinus olivaceus,16.1503
Lethrinus,MINDA106-23,Lethrinus semicinctus,MINDA104-23,Lethrinus atkinsoni,16.769762
Lethrinus,MINDA107-23,Lethrinus obsoletus,MINDA029-23,Lethrinus olivaceus,20.45789
Lethrinus,MINDA107-23,Lethrinus obsoletus,MINDA104-23,Lethrinus atkinsoni,13.027632
Lethrinus,MINDA107-23,Lethrinus obsoletus,MINDA106-23,Lethrinus semicinctus,17.92162
Lethrinus,MINDA109-23,Lethrinus olivaceus,MINDA104-23,Lethrinus atkinsoni,15.743428
Lethrinus,MINDA109-23,Lethrinus olivaceus,MINDA106-23,Lethrinus semicinctus,16.51187
Lethrinus,MINDA109-23,Lethrinus olivaceus,MINDA107-23,Lethrinus obsoletus,20.969536
Lethrinus,MINDA111-23,Lethrinus erythracanthus,MINDA029-23,Lethrinus olivaceus,17.369307
Lethrinus,MINDA111-23,Lethrinus erythracanthus,MINDA104-23,Lethrinus atkinsoni,15.177387
Lethrinus,MINDA111-23,Lethrinus erythracanthus,MINDA106-23,Lethrinus semicinctus,15.706966
Lethrinus,MINDA111-23,Lethrinus erythracanthus,MINDA107-23,Lethrinus obsoletus,15.68693
Lethrinus,MINDA111-23,Lethrinus erythracanthus,MINDA109-23,Lethrinus olivaceus,17.267096
Lethrinus,MINDA155-23,Lethrinus erythracanthus,MINDA029-23,Lethrinus olivaceus,17.369307
Lethrinus,MINDA155-23,Lethrinus erythracanthus,MINDA104-23,Lethrinus atkinsoni,15.151657
Lethrinus,MINDA155-23,Lethrinus erythracanthus,MINDA106-23,Lethrinus semicinctus,15.6802845
Lethrinus,MINDA155-23,Lethrinus erythracanthus,MINDA107-23,Lethrinus obsoletus,15.860556
Lethrinus,MINDA155-23,Lethrinus erythracanthus,MINDA109-23,Lethrinus olivaceus,17.237373
Lethrinus,MINDA169-23,Lethrinus olivaceus,MINDA104-23,Lethrinus atkinsoni,16.385246
Lethrinus,MINDA169-23,Lethrinus olivaceus,MINDA106-23,Lethrinus semicinctus,16.566847
Lethrinus,MINDA169-23,Lethrinus olivaceus,MINDA107-23,Lethrinus obsoletus,20.97755
Lethrinus,MINDA169-23,Lethrinus olivaceus,MINDA111-23,Lethrinus erythracanthus,17.30253
Lethrinus,MINDA169-23,Lethrinus olivaceus,MINDA155-23,Lethrinus erythracanthus,17.30253
Lethrinus,MINDA313-23,Lethrinus erythropterus,MINDA029-23,Lethrinus olivaceus,15.736936
Lethrinus,MINDA313-23,Lethrinus erythropterus,MINDA104-23,Lethrinus atkinsoni,15.249033
Lethrinus,MINDA313-23,Lethrinus erythropterus,MINDA106-23,Lethrinus semicinctus,14.968223
Lethrinus,MINDA313-23,Lethrinus erythropterus,MINDA107-23,Lethrinus obsoletus,16.950455
Lethrinus,MINDA313-23,Lethrinus erythropterus,MINDA109-23,Lethrinus olivaceus,15.939124
Lethrinus,MINDA313-23,Lethrinus erythropterus,MINDA111-23,Lethrinus erythracanthus,13.029485
Lethrinus,MINDA313-23,Lethrinus erythropterus,MINDA155-23,Lethrinus erythracanthus,13.007924
Lethrinus,MINDA313-23,Lethrinus erythropterus,MINDA169-23,Lethrinus olivaceus,16.185246
Lethrinus,MINDA336-23,Lethrinus harak,MINDA029-23,Lethrinus olivaceus,17.719574
Lethrinus,MINDA336-23,Lethrinus harak,MINDA104-23,Lethrinus atkinsoni,9.611567
Lethrinus,MINDA336-23,Lethrinus harak,MINDA106-23,Lethrinus semicinctus,16.351868
Lethrinus,MINDA336-23,Lethrinus harak,MINDA107-23,Lethrinus obsoletus,11.900457
Lethrinus,MINDA336-23,Lethrinus harak,MINDA109-23,Lethrinus olivaceus,18.372343
Lethrinus,MINDA336-23,Lethrinus harak,MINDA111-23,Lethrinus erythracanthus,15.792263
Lethrinus,MINDA336-23,Lethrinus harak,MINDA155-23,Lethrinus erythracanthus,15.7652855
Lethrinus,MINDA336-23,Lethrinus harak,MINDA169-23,Lethrinus olivaceus,17.830267
Lethrinus,MINDA336-23,Lethrinus harak,MINDA313-23,Lethrinus erythropterus,16.13559
Lethrinus,MINDA337-23,Lethrinus ornatus,MINDA029-23,Lethrinus olivaceus,19.290342
Lethrinus,MINDA337-23,Lethrinus ornatus,MINDA104-23,Lethrinus atkinsoni,9.096424
Lethrinus,MINDA337-23,Lethrinus ornatus,MINDA106-23,Lethrinus semicinctus,16.13559
Lethrinus,MINDA337-23,Lethrinus ornatus,MINDA107-23,Lethrinus obsoletus,9.540318
Lethrinus,MINDA337-23,Lethrinus ornatus,MINDA109-23,Lethrinus olivaceus,19.599298
Lethrinus,MINDA337-23,Lethrinus ornatus,MINDA111-23,Lethrinus erythracanthus,13.061692
Lethrinus,MINDA337-23,Lethrinus ornatus,MINDA155-23,Lethrinus erythracanthus,13.040016
Lethrinus,MINDA337-23,Lethrinus ornatus,MINDA169-23,Lethrinus olivaceus,19.485409
Lethrinus,MINDA337-23,Lethrinus ornatus,MINDA313-23,Lethrinus erythropterus,15.565996
Lethrinus,MINDA337-23,Lethrinus ornatus,MINDA336-23,Lethrinus harak,7.9360867
Lethrinus,MINDA338-23,Lethrinus atkinsoni,MINDA029-23,Lethrinus olivaceus,15.953387
Lethrinus,MINDA338-23,Lethrinus atkinsoni,MINDA106-23,Lethrinus semicinctus,15.798409
Lethrinus,MINDA338-23,Lethrinus atkinsoni,MINDA107-23,Lethrinus obsoletus,12.851055
Lethrinus,MINDA338-23,Lethrinus atkinsoni,MINDA109-23,Lethrinus olivaceus,16.154238
Lethrinus,MINDA338-23,Lethrinus atkinsoni,MINDA111-23,Lethrinus erythracanthus,14.611104
Lethrinus,MINDA338-23,Lethrinus atkinsoni,MINDA155-23,Lethrinus erythracanthus,14.586449
Lethrinus,MINDA338-23,Lethrinus atkinsoni,MINDA169-23,Lethrinus olivaceus,16.807737
Lethrinus,MINDA338-23,Lethrinus atkinsoni,MINDA313-23,Lethrinus erythropterus,15.0730505
Lethrinus,MINDA338-23,Lethrinus atkinsoni,MINDA336-23,Lethrinus harak,9.799427
Lethrinus,MINDA338-23,Lethrinus atkinsoni,MINDA337-23,Lethrinus ornatus,9.457951
Lethrinus,MINDA365-23,Lethrinus semicinctus,MINDA029-23,Lethrinus olivaceus,16.488651
Lethrinus,MINDA365-23,Lethrinus semicinctus,MINDA104-23,Lethrinus atkinsoni,18.243824
Lethrinus,MINDA365-23,Lethrinus semicinctus,MINDA107-23,Lethrinus obsoletus,18.862616
Lethrinus,MINDA365-23,Lethrinus semicinctus,MINDA109-23,Lethrinus olivaceus,18.789867
Lethrinus,MINDA365-23,Lethrinus semicinctus,MINDA111-23,Lethrinus erythracanthus,17.228193
Lethrinus,MINDA365-23,Lethrinus semicinctus,MINDA155-23,Lethrinus erythracanthus,17.196405
Lethrinus,MINDA365-23,Lethrinus semicinctus,MINDA169-23,Lethrinus olivaceus,18.578047
Lethrinus,MINDA365-23,Lethrinus semicinctus,MINDA313-23,Lethrinus erythropterus,17.2647
Lethrinus,MINDA365-23,Lethrinus semicinctus,MINDA336-23,Lethrinus harak,17.089567
Lethrinus,MINDA365-23,Lethrinus semicinctus,MINDA337-23,Lethrinus ornatus,17.28439
Lethrinus,MINDA365-23,Lethrinus semicinctus,MINDA338-23,Lethrinus atkinsoni,17.781471
Lethrinus,MINDA366-23,Lethrinus semicinctus,MINDA029-23,Lethrinus olivaceus,16.488651
Lethrinus,MINDA366-23,Lethrinus semicinctus,MINDA104-23,Lethrinus atkinsoni,16.907152
Lethrinus,MINDA366-23,Lethrinus semicinctus,MINDA107-23,Lethrinus obsoletus,17.153286
Lethrinus,MINDA366-23,Lethrinus semicinctus,MINDA109-23,Lethrinus olivaceus,17.046947
Lethrinus,MINDA366-23,Lethrinus semicinctus,MINDA111-23,Lethrinus erythracanthus,15.352233
Lethrinus,MINDA366-23,Lethrinus semicinctus,MINDA155-23,Lethrinus erythracanthus,15.352233
Lethrinus,MINDA366-23,Lethrinus semicinctus,MINDA169-23,Lethrinus olivaceus,16.846886
Lethrinus,MINDA366-23,Lethrinus semicinctus,MINDA313-23,Lethrinus erythropterus,15.930878
Lethrinus,MINDA366-23,Lethrinus semicinctus,MINDA336-23,Lethrinus harak,16.161295
Lethrinus,MINDA366-23,Lethrinus semicinctus,MINDA337-23,Lethrinus ornatus,16.139757
Lethrinus,MINDA366-23,Lethrinus semicinctus,MINDA338-23,Lethrinus atkinsoni,16.206207
Lethrinus,MINDA367-23,Lethrinus microdon,MINDA029-23,Lethrinus olivaceus,13.532964
Lethrinus,MINDA367-23,Lethrinus microdon,MINDA104-23,Lethrinus atkinsoni,15.341041
Lethrinus,MINDA367-23,Lethrinus microdon,MINDA106-23,Lethrinus semicinctus,14.975931
Lethrinus,MINDA367-23,Lethrinus microdon,MINDA107-23,Lethrinus obsoletus,18.472748
Lethrinus,MINDA367-23,Lethrinus microdon,MINDA109-23,Lethrinus olivaceus,13.7751
Lethrinus,MINDA367-23,Lethrinus microdon,MINDA111-23,Lethrinus erythracanthus,13.120982
Lethrinus,MINDA367-23,Lethrinus microdon,MINDA155-23,Lethrinus erythracanthus,13.120982
Lethrinus,MINDA367-23,Lethrinus microdon,MINDA169-23,Lethrinus olivaceus,13.434166
Lethrinus,MINDA367-23,Lethrinus microdon,MINDA313-23,Lethrinus erythropterus,15.728025
Lethrinus,MINDA367-23,Lethrinus microdon,MINDA336-23,Lethrinus harak,16.241028
Lethrinus,MINDA367-23,Lethrinus microdon,MINDA337-23,Lethrinus ornatus,16.827436
Lethrinus,MINDA367-23,Lethrinus microdon,MINDA338-23,Lethrinus atkinsoni,15.553806
Lethrinus,MINDA367-23,Lethrinus microdon,MINDA365-23,Lethrinus semicinctus,15.052073
Lethrinus,MINDA367-23,Lethrinus microdon,MINDA366-23,Lethrinus semicinctus,14.941579
Lethrinus,MINDA368-23,Lethrinus lentjan,MINDA029-23,Lethrinus olivaceus,19.522367
Lethrinus,MINDA368-23,Lethrinus lentjan,MINDA104-23,Lethrinus atkinsoni,11.816606
Lethrinus,MINDA368-23,Lethrinus lentjan,MINDA106-23,Lethrinus semicinctus,16.970165
Lethrinus,MINDA368-23,Lethrinus lentjan,MINDA107-23,Lethrinus obsoletus,10.267603
Lethrinus,MINDA368-23,Lethrinus lentjan,MINDA109-23,Lethrinus olivaceus,20.023022
Lethrinus,MINDA368-23,Lethrinus lentjan,MINDA111-23,Lethrinus erythracanthus,15.2194395
Lethrinus,MINDA368-23,Lethrinus lentjan,MINDA155-23,Lethrinus erythracanthus,15.1935625
Lethrinus,MINDA368-23,Lethrinus lentjan,MINDA169-23,Lethrinus olivaceus,20.345646
Lethrinus,MINDA368-23,Lethrinus lentjan,MINDA313-23,Lethrinus erythropterus,15.018662
Lethrinus,MINDA368-23,Lethrinus lentjan,MINDA336-23,Lethrinus harak,10.431375
Lethrinus,MINDA368-23,Lethrinus lentjan,MINDA337-23,Lethrinus ornatus,7.968577
Lethrinus,MINDA368-23,Lethrinus lentjan,MINDA338-23,Lethrinus atkinsoni,11.463887
Lethrinus,MINDA368-23,Lethrinus lentjan,MINDA365-23,Lethrinus semicinctus,17.977568
Lethrinus,MINDA368-23,Lethrinus lentjan,MINDA366-23,Lethrinus semicinctus,17.11805
Lethrinus,MINDA368-23,Lethrinus lentjan,MINDA367-23,Lethrinus microdon,18.206059
Lethrinus,MINDA408-23,Lethrinus harak,MINDA029-23,Lethrinus olivaceus,17.495363
Lethrinus,MINDA408-23,Lethrinus harak,MINDA104-23,Lethrinus atkinsoni,9.435817
Lethrinus,MINDA408-23,Lethrinus harak,MINDA106-23,Lethrinus semicinctus,16.351868
Lethrinus,MINDA408-23,Lethrinus harak,MINDA107-23,Lethrinus obsoletus,12.089137
Lethrinus,MINDA408-23,Lethrinus harak,MINDA109-23,Lethrinus olivaceus,18.166584
Lethrinus,MINDA408-23,Lethrinus harak,MINDA111-23,Lethrinus erythracanthus,15.991863
Lethrinus,MINDA408-23,Lethrinus harak,MINDA155-23,Lethrinus erythracanthus,15.964492
Lethrinus,MINDA408-23,Lethrinus harak,MINDA169-23,Lethrinus olivaceus,17.624083
Lethrinus,MINDA408-23,Lethrinus harak,MINDA313-23,Lethrinus erythropterus,15.939124
Lethrinus,MINDA408-23,Lethrinus harak,MINDA337-23,Lethrinus ornatus,7.7645564
Lethrinus,MINDA408-23,Lethrinus harak,MINDA338-23,Lethrinus atkinsoni,9.6227455
Lethrinus,MINDA408-23,Lethrinus harak,MINDA365-23,Lethrinus semicinctus,17.089567
Lethrinus,MINDA408-23,Lethrinus harak,MINDA366-23,Lethrinus semicinctus,16.161295
Lethrinus,MINDA408-23,Lethrinus harak,MINDA367-23,Lethrinus microdon,16.02458
Lethrinus,MINDA408-23,Lethrinus harak,MINDA368-23,Lethrinus lentjan,10.7950115
Lethrinus,MINDA421-23,Lethrinus olivaceus,MINDA104-23,Lethrinus atkinsoni,15.868992
Lethrinus,MINDA421-23,Lethrinus olivaceus,MINDA106-23,Lethrinus semicinctus,16.855244
Lethrinus,MINDA421-23,Lethrinus olivaceus,MINDA107-23,Lethrinus obsoletus,20.97755
Lethrinus,MINDA421-23,Lethrinus olivaceus,MINDA111-23,Lethrinus erythracanthus,17.601095
Lethrinus,MINDA421-23,Lethrinus olivaceus,MINDA155-23,Lethrinus erythracanthus,17.601095
Lethrinus,MINDA421-23,Lethrinus olivaceus,MINDA313-23,Lethrinus erythropterus,16.268995
Lethrinus,MINDA421-23,Lethrinus olivaceus,MINDA336-23,Lethrinus harak,18.551823
Lethrinus,MINDA421-23,Lethrinus olivaceus,MINDA337-23,Lethrinus ornatus,19.804773
Lethrinus,MINDA421-23,Lethrinus olivaceus,MINDA338-23,Lethrinus atkinsoni,16.288063
Lethrinus,MINDA421-23,Lethrinus olivaceus,MINDA365-23,Lethrinus semicinctus,18.601185
Lethrinus,MINDA421-23,Lethrinus olivaceus,MINDA366-23,Lethrinus semicinctus,16.869507
Lethrinus,MINDA421-23,Lethrinus olivaceus,MINDA367-23,Lethrinus microdon,13.908325
Lethrinus,MINDA421-23,Lethrinus olivaceus,MINDA368-23,Lethrinus lentjan,20.237675
Lethrinus,MINDA421-23,Lethrinus olivaceus,MINDA408-23,Lethrinus harak,18.341742
Lethrinus,MINDA463-23,Lethrinus ornatus,MINDA029-23,Lethrinus olivaceus,19.375433
Lethrinus,MINDA463-23,Lethrinus ornatus,MINDA104-23,Lethrinus atkinsoni,9.086168
Lethrinus,MINDA463-23,Lethrinus ornatus,MINDA106-23,Lethrinus semicinctus,16.451199
Lethrinus,MINDA463-23,Lethrinus ornatus,MINDA107-23,Lethrinus obsoletus,9.272018
Lethrinus,MINDA463-23,Lethrinus ornatus,MINDA109-23,Lethrinus olivaceus,19.564238
Lethrinus,MINDA463-23,Lethrinus ornatus,MINDA111-23,Lethrinus erythracanthus,13.287973
Lethrinus,MINDA463-23,Lethrinus ornatus,MINDA155-23,Lethrinus erythracanthus,13.287973
Lethrinus,MINDA463-23,Lethrinus ornatus,MINDA169-23,Lethrinus olivaceus,19.137794
Lethrinus,MINDA463-23,Lethrinus ornatus,MINDA313-23,Lethrinus erythropterus,15.868992
Lethrinus,MINDA463-23,Lethrinus ornatus,MINDA336-23,Lethrinus harak,7.905181
Lethrinus,MINDA463-23,Lethrinus ornatus,MINDA338-23,Lethrinus atkinsoni,9.453039
Lethrinus,MINDA463-23,Lethrinus ornatus,MINDA365-23,Lethrinus semicinctus,17.279524
Lethrinus,MINDA463-23,Lethrinus ornatus,MINDA366-23,Lethrinus semicinctus,15.9414
Lethrinus,MINDA463-23,Lethrinus ornatus,MINDA367-23,Lethrinus microdon,17.438923
Lethrinus,MINDA463-23,Lethrinus ornatus,MINDA368-23,Lethrinus lentjan,8.643603
Lethrinus,MINDA463-23,Lethrinus ornatus,MINDA408-23,Lethrinus harak,7.730963
Lethrinus,MINDA463-23,Lethrinus ornatus,MINDA421-23,Lethrinus olivaceus,19.564238
Balistoides,MINDA103-23,Balistoides viridescens,MINDA044-23,Balistoides conspicillum,16.89472
Thalassoma,MINDA068-23,Thalassoma amblycephalum,MINDA005-23,Thalassoma trilobatum,7.735131
Thalassoma,MINDA069-23,Thalassoma jansenii,MINDA005-23,Thalassoma trilobatum,12.890106
Thalassoma,MINDA069-23,Thalassoma jansenii,MINDA068-23,Thalassoma amblycephalum,12.5442295
Thalassoma,MINDA196-23,Thalassoma hardwicke,MINDA005-23,Thalassoma trilobatum,12.29069
Thalassoma,MINDA196-23,Thalassoma hardwicke,MINDA068-23,Thalassoma amblycephalum,11.204555
Thalassoma,MINDA196-23,Thalassoma hardwicke,MINDA069-23,Thalassoma jansenii,8.176635
Thalassoma,MINDA284-23,Thalassoma lunare,MINDA005-23,Thalassoma trilobatum,7.877109
Thalassoma,MINDA284-23,Thalassoma lunare,MINDA068-23,Thalassoma amblycephalum,8.577647
Thalassoma,MINDA284-23,Thalassoma lunare,MINDA069-23,Thalassoma jansenii,13.063684
Thalassoma,MINDA284-23,Thalassoma lunare,MINDA196-23,Thalassoma hardwicke,11.9105425
Thalassoma,MINDA285-23,Thalassoma lunare,MINDA005-23,Thalassoma trilobatum,7.530489
Thalassoma,MINDA285-23,Thalassoma lunare,MINDA068-23,Thalassoma amblycephalum,8.22615
Thalassoma,MINDA285-23,Thalassoma lunare,MINDA069-23,Thalassoma jansenii,12.6834545
Thalassoma,MINDA285-23,Thalassoma lunare,MINDA196-23,Thalassoma hardwicke,11.9105425
Thalassoma,MINDA286-23,Thalassoma lunare,MINDA005-23,Thalassoma trilobatum,7.530489
Thalassoma,MINDA286-23,Thalassoma lunare,MINDA068-23,Thalassoma amblycephalum,8.22615
Thalassoma,MINDA286-23,Thalassoma lunare,MINDA069-23,Thalassoma jansenii,13.063684
Thalassoma,MINDA286-23,Thalassoma lunare,MINDA196-23,Thalassoma hardwicke,11.54491
Thalassoma,MINDA444-23,Thalassoma hardwicke,MINDA005-23,Thalassoma trilobatum,11.804162
Thalassoma,MINDA444-23,Thalassoma hardwicke,MINDA068-23,Thalassoma amblycephalum,10.721224
Thalassoma,MINDA444-23,Thalassoma hardwicke,MINDA069-23,Thalassoma jansenii,7.7036915
Thalassoma,MINDA444-23,Thalassoma hardwicke,MINDA284-23,Thalassoma lunare,11.603436
Thalassoma,MINDA444-23,Thalassoma hardwicke,MINDA285-23,Thalassoma lunare,11.417907
Thalassoma,MINDA444-23,Thalassoma hardwicke,MINDA286-23,Thalassoma lunare,11.233063
Upeneus,MINDA236-23,Upeneus tragula,MINDA093-23,Upeneus vittatus,15.903945
Upeneus,MINDA237-23,Upeneus tragula,MINDA093-23,Upeneus vittatus,15.709014
Upeneus,MINDA249-23,Upeneus tragula,MINDA093-23,Upeneus vittatus,15.903945
Upeneus,MINDA333-23,Upeneus sulphureus,MINDA093-23,Upeneus vittatus,8.162184
Upeneus,MINDA333-23,Upeneus sulphureus,MINDA236-23,Upeneus tragula,15.527032
Upeneus,MINDA333-23,Upeneus sulphureus,MINDA237-23,Upeneus tragula,15.302819
Upeneus,MINDA333-23,Upeneus sulphureus,MINDA249-23,Upeneus tragula,15.527032
Upeneus,MINDA361-23,Upeneus tragula,MINDA093-23,Upeneus vittatus,16.852913
Upeneus,MINDA361-23,Upeneus tragula,MINDA333-23,Upeneus sulphureus,15.75226
Upeneus,MINDA373-23,Upeneus nigromarginatus,MINDA093-23,Upeneus vittatus,20.646479
Upeneus,MINDA373-23,Upeneus nigromarginatus,MINDA236-23,Upeneus tragula,15.68889
Upeneus,MINDA373-23,Upeneus nigromarginatus,MINDA237-23,Upeneus tragula,15.88497
Upeneus,MINDA373-23,Upeneus nigromarginatus,MINDA249-23,Upeneus tragula,15.68889
Upeneus,MINDA373-23,Upeneus nigromarginatus,MINDA333-23,Upeneus sulphureus,20.762283
Upeneus,MINDA373-23,Upeneus nigromarginatus,MINDA361-23,Upeneus tragula,16.445562
Upeneus,MINDA453-23,Upeneus moluccensis,MINDA093-23,Upeneus vittatus,10.891418
Upeneus,MINDA453-23,Upeneus moluccensis,MINDA236-23,Upeneus tragula,15.258297
Upeneus,MINDA453-23,Upeneus moluccensis,MINDA237-23,Upeneus tragula,15.062222
Upeneus,MINDA453-23,Upeneus moluccensis,MINDA249-23,Upeneus tragula,14.866908
Upeneus,MINDA453-23,Upeneus moluccensis,MINDA333-23,Upeneus sulphureus,12.010804
Upeneus,MINDA453-23,Upeneus moluccensis,MINDA361-23,Upeneus tragula,15.422503
Upeneus,MINDA453-23,Upeneus moluccensis,MINDA373-23,Upeneus nigromarginatus,17.90179
Etelis,MINDA138-23,Etelis carbunculus,MINDA134-23,Etelis coruscans,6.8844833
Pentapodus,MINDA475-23,Pentapodus trivittatus,MINDA438-23,Pentapodus caninus,17.016222
Oxycheilinus,MINDA184-23,Oxycheilinus bimaculatus,MINDA123-23,Oxycheilinus arenatus,18.560427
Oxycheilinus,MINDA272-23,Oxycheilinus digramma,MINDA123-23,Oxycheilinus arenatus,12.868722
Oxycheilinus,MINDA272-23,Oxycheilinus digramma,MINDA184-23,Oxycheilinus bimaculatus,19.141758
Oxycheilinus,MINDA305-23,Oxycheilinus orientalis,MINDA123-23,Oxycheilinus arenatus,18.71593
Oxycheilinus,MINDA305-23,Oxycheilinus orientalis,MINDA184-23,Oxycheilinus bimaculatus,20.223783
Oxycheilinus,MINDA305-23,Oxycheilinus orientalis,MINDA272-23,Oxycheilinus digramma,20.083961
Oxycheilinus,MINDA404-23,Oxycheilinus celebicus,MINDA123-23,Oxycheilinus arenatus,15.452888
Oxycheilinus,MINDA404-23,Oxycheilinus celebicus,MINDA184-23,Oxycheilinus bimaculatus,19.330715
Oxycheilinus,MINDA404-23,Oxycheilinus celebicus,MINDA272-23,Oxycheilinus digramma,17.942734
Oxycheilinus,MINDA404-23,Oxycheilinus celebicus,MINDA305-23,Oxycheilinus orientalis,16.871315
Amphiprion,MINDA381-23,Amphiprion perideraion,MINDA189-23,Amphiprion clarkii,4.6878567
