"","taxa","species_1","process_id_1","species_2","process_id_2","distance","level"
"639","Lethrinus","Lethrinus olivaceus","MINDA421-23","Lethrinus harak","MINDA336-23",18.5518273670447,"genus"
"640","Lethrinus","Lethrinus olivaceus","MINDA421-23","Lethrinus ornatus","MINDA337-23",19.8047732542216,"genus"
"641","Lethrinus","Lethrinus olivaceus","MINDA421-23","Lethrinus atkinsoni","MINDA338-23",16.2880662639453,"genus"
"642","Lethrinus","Lethrinus olivaceus","MINDA421-23","Lethrinus semicinctus","MINDA365-23",18.6011869310678,"genus"
"643","Lethrinus","Lethrinus olivaceus","MINDA421-23","Lethrinus semicinctus","MINDA366-23",16.8695018673216,"genus"
"644","Lethrinus","Lethrinus olivaceus","MINDA421-23","Lethrinus microdon","MINDA367-23",13.9083258883418,"genus"
"645","Lethrinus","Lethrinus olivaceus","MINDA421-23","Lethrinus lentjan","MINDA368-23",20.2376763913774,"genus"
"646","Lethrinus","Lethrinus olivaceus","MINDA421-23","Lethrinus harak","MINDA408-23",18.3417430243597,"genus"
"647","Lethrinus","Lethrinus ornatus","MINDA463-23","Lethrinus olivaceus","MINDA029-23",19.3754361198522,"genus"
"648","Lethrinus","Lethrinus ornatus","MINDA463-23","Lethrinus atkinsoni","MINDA104-23",9.08617029973266,"genus"
"649","Lethrinus","Lethrinus ornatus","MINDA463-23","Lethrinus semicinctus","MINDA106-23",16.4511989798184,"genus"
"650","Lethrinus","Lethrinus ornatus","MINDA463-23","Lethrinus obsoletus","MINDA107-23",9.27202258439195,"genus"
"651","Lethrinus","Lethrinus ornatus","MINDA463-23","Lethrinus obsoletus","MINDA108-23",17.3480478999506,"genus"
"652","Lethrinus","Lethrinus ornatus","MINDA463-23","Lethrinus olivaceus","MINDA109-23",19.5642374012049,"genus"
"653","Lethrinus","Lethrinus ornatus","MINDA463-23","Lethrinus erythracanthus","MINDA111-23",13.287975612741,"genus"
"654","Lethrinus","Lethrinus ornatus","MINDA463-23","Lethrinus erythracanthus","MINDA155-23",13.287975612741,"genus"
"655","Lethrinus","Lethrinus ornatus","MINDA463-23","Lethrinus olivaceus","MINDA169-23",19.1377955838289,"genus"
"656","Lethrinus","Lethrinus ornatus","MINDA463-23","Lethrinus erythropterus","MINDA313-23",15.8689948809479,"genus"
"657","Lethrinus","Lethrinus ornatus","MINDA463-23","Lethrinus harak","MINDA336-23",7.9051810656802,"genus"
"658","Lethrinus","Lethrinus ornatus","MINDA463-23","Lethrinus atkinsoni","MINDA338-23",9.45303924674636,"genus"
"659","Lethrinus","Lethrinus ornatus","MINDA463-23","Lethrinus semicinctus","MINDA365-23",17.2795240776601,"genus"
"660","Lethrinus","Lethrinus ornatus","MINDA463-23","Lethrinus semicinctus","MINDA366-23",15.9414009743186,"genus"
"661","Lethrinus","Lethrinus ornatus","MINDA463-23","Lethrinus microdon","MINDA367-23",17.4389248462322,"genus"
"662","Lethrinus","Lethrinus ornatus","MINDA463-23","Lethrinus lentjan","MINDA368-23",8.64360353734436,"genus"
"663","Lethrinus","Lethrinus ornatus","MINDA463-23","Lethrinus harak","MINDA408-23",7.73096486154966,"genus"
"664","Lethrinus","Lethrinus ornatus","MINDA463-23","Lethrinus olivaceus","MINDA421-23",19.5642374012049,"genus"
"665","Lutjanus","Lutjanus fulviflamma","MINDA030-23","Lutjanus johnii","MINDA002-23",14.4678846979716,"genus"
"666","Lutjanus","Lutjanus monostigma","MINDA031-23","Lutjanus johnii","MINDA002-23",14.5194288702857,"genus"
"667","Lutjanus","Lutjanus monostigma","MINDA031-23","Lutjanus fulviflamma","MINDA030-23",9.93175888532204,"genus"
"668","Lutjanus","Lutjanus malabaricus","MINDA032-23","Lutjanus johnii","MINDA002-23",18.2044727512294,"genus"
"669","Lutjanus","Lutjanus malabaricus","MINDA032-23","Lutjanus fulviflamma","MINDA030-23",15.3135623660381,"genus"
"670","Lutjanus","Lutjanus malabaricus","MINDA032-23","Lutjanus monostigma","MINDA031-23",16.4455624463575,"genus"
"671","Lutjanus","Lutjanus dodecacanthoides","MINDA056-23","Lutjanus johnii","MINDA002-23",15.2713401847041,"genus"
"672","Lutjanus","Lutjanus dodecacanthoides","MINDA056-23","Lutjanus fulviflamma","MINDA030-23",14.7762745022996,"genus"
"673","Lutjanus","Lutjanus dodecacanthoides","MINDA056-23","Lutjanus monostigma","MINDA031-23",16.1668461022642,"genus"
"674","Lutjanus","Lutjanus dodecacanthoides","MINDA056-23","Lutjanus malabaricus","MINDA032-23",13.8146174816047,"genus"
"675","Lutjanus","Lutjanus gibbus","MINDA072-23","Lutjanus johnii","MINDA002-23",16.1668461022642,"genus"
"676","Lutjanus","Lutjanus gibbus","MINDA072-23","Lutjanus fulviflamma","MINDA030-23",14.9686679652253,"genus"
"677","Lutjanus","Lutjanus gibbus","MINDA072-23","Lutjanus monostigma","MINDA031-23",17.0748416075499,"genus"
"678","Lutjanus","Lutjanus gibbus","MINDA072-23","Lutjanus malabaricus","MINDA032-23",17.376582531617,"genus"
"679","Lutjanus","Lutjanus gibbus","MINDA072-23","Lutjanus dodecacanthoides","MINDA056-23",16.3481131734778,"genus"
"680","Lutjanus","Lutjanus bohar","MINDA097-23","Lutjanus johnii","MINDA002-23",15.6457931690051,"genus"
"681","Lutjanus","Lutjanus bohar","MINDA097-23","Lutjanus fulviflamma","MINDA030-23",15.2491505931256,"genus"
"682","Lutjanus","Lutjanus bohar","MINDA097-23","Lutjanus monostigma","MINDA031-23",15.0017589436527,"genus"
"683","Lutjanus","Lutjanus bohar","MINDA097-23","Lutjanus malabaricus","MINDA032-23",17.060285306576,"genus"
"684","Lutjanus","Lutjanus bohar","MINDA097-23","Lutjanus dodecacanthoides","MINDA056-23",16.0818201625997,"genus"
"685","Lutjanus","Lutjanus bohar","MINDA097-23","Lutjanus gibbus","MINDA072-23",11.1819336333825,"genus"
"686","Lutjanus","Lutjanus argentimaculatus","MINDA148-23","Lutjanus johnii","MINDA002-23",14.4678846979716,"genus"
"687","Lutjanus","Lutjanus argentimaculatus","MINDA148-23","Lutjanus fulviflamma","MINDA030-23",14.051134459955,"genus"
"688","Lutjanus","Lutjanus argentimaculatus","MINDA148-23","Lutjanus monostigma","MINDA031-23",12.7951200667273,"genus"
"689","Lutjanus","Lutjanus argentimaculatus","MINDA148-23","Lutjanus malabaricus","MINDA032-23",15.6457931690051,"genus"
"690","Lutjanus","Lutjanus argentimaculatus","MINDA148-23","Lutjanus dodecacanthoides","MINDA056-23",16.4455624463575,"genus"
"691","Lutjanus","Lutjanus argentimaculatus","MINDA148-23","Lutjanus gibbus","MINDA072-23",15.4986762729034,"genus"
"692","Lutjanus","Lutjanus argentimaculatus","MINDA148-23","Lutjanus bohar","MINDA097-23",16.5717525287671,"genus"
"693","Lutjanus","Lutjanus bengalensis","MINDA156-23","Lutjanus johnii","MINDA002-23",15.4104414751628,"genus"
"694","Lutjanus","Lutjanus bengalensis","MINDA156-23","Lutjanus fulviflamma","MINDA030-23",12.7278058005468,"genus"
"695","Lutjanus","Lutjanus bengalensis","MINDA156-23","Lutjanus monostigma","MINDA031-23",11.6536763481313,"genus"
"696","Lutjanus","Lutjanus bengalensis","MINDA156-23","Lutjanus malabaricus","MINDA032-23",17.7044560835627,"genus"
"697","Lutjanus","Lutjanus bengalensis","MINDA156-23","Lutjanus dodecacanthoides","MINDA056-23",15.3599387175358,"genus"
"698","Lutjanus","Lutjanus bengalensis","MINDA156-23","Lutjanus gibbus","MINDA072-23",16.0823404881396,"genus"
"699","Lutjanus","Lutjanus bengalensis","MINDA156-23","Lutjanus bohar","MINDA097-23",14.1627189362279,"genus"
"700","Lutjanus","Lutjanus bengalensis","MINDA156-23","Lutjanus argentimaculatus","MINDA148-23",13.3367556348302,"genus"
"701","Lutjanus","Lutjanus rufolineatus","MINDA157-23","Lutjanus johnii","MINDA002-23",13.5541479255781,"genus"
"702","Lutjanus","Lutjanus rufolineatus","MINDA157-23","Lutjanus fulviflamma","MINDA030-23",12.7668948730013,"genus"
"703","Lutjanus","Lutjanus rufolineatus","MINDA157-23","Lutjanus monostigma","MINDA031-23",12.593174065017,"genus"
"704","Lutjanus","Lutjanus rufolineatus","MINDA157-23","Lutjanus malabaricus","MINDA032-23",16.5120481871318,"genus"
"705","Lutjanus","Lutjanus rufolineatus","MINDA157-23","Lutjanus dodecacanthoides","MINDA056-23",13.2646776197684,"genus"
"706","Lutjanus","Lutjanus rufolineatus","MINDA157-23","Lutjanus gibbus","MINDA072-23",14.7762811778978,"genus"
"707","Lutjanus","Lutjanus rufolineatus","MINDA157-23","Lutjanus bohar","MINDA097-23",14.526912032492,"genus"
"708","Lutjanus","Lutjanus rufolineatus","MINDA157-23","Lutjanus argentimaculatus","MINDA148-23",11.5068081122809,"genus"
"709","Lutjanus","Lutjanus rufolineatus","MINDA157-23","Lutjanus bengalensis","MINDA156-23",6.09590353360234,"genus"
"710","Lutjanus","Lutjanus vitta","MINDA167-23","Lutjanus johnii","MINDA002-23",14.3425665331315,"genus"
"711","Lutjanus","Lutjanus vitta","MINDA167-23","Lutjanus fulviflamma","MINDA030-23",9.9203200878439,"genus"
"712","Lutjanus","Lutjanus vitta","MINDA167-23","Lutjanus monostigma","MINDA031-23",9.19879602063853,"genus"
"713","Lutjanus","Lutjanus vitta","MINDA167-23","Lutjanus malabaricus","MINDA032-23",19.1097525332359,"genus"
"714","Lutjanus","Lutjanus vitta","MINDA167-23","Lutjanus dodecacanthoides","MINDA056-23",16.9128519365436,"genus"
"715","Lutjanus","Lutjanus vitta","MINDA167-23","Lutjanus gibbus","MINDA072-23",16.9850702345739,"genus"
"716","Lutjanus","Lutjanus vitta","MINDA167-23","Lutjanus bohar","MINDA097-23",14.1483915318116,"genus"
"717","Lutjanus","Lutjanus vitta","MINDA167-23","Lutjanus argentimaculatus","MINDA148-23",14.6291755800088,"genus"
"718","Lutjanus","Lutjanus vitta","MINDA167-23","Lutjanus bengalensis","MINDA156-23",11.8257606292526,"genus"
"719","Lutjanus","Lutjanus vitta","MINDA167-23","Lutjanus rufolineatus","MINDA157-23",11.493931395662,"genus"
"720","Lutjanus","Lutjanus argentimaculatus","MINDA171-23","Lutjanus johnii","MINDA002-23",14.3076277389486,"genus"
"721","Lutjanus","Lutjanus argentimaculatus","MINDA171-23","Lutjanus fulviflamma","MINDA030-23",13.6986387559976,"genus"
"722","Lutjanus","Lutjanus argentimaculatus","MINDA171-23","Lutjanus monostigma","MINDA031-23",12.7951200667273,"genus"
"723","Lutjanus","Lutjanus argentimaculatus","MINDA171-23","Lutjanus malabaricus","MINDA032-23",15.6740579058333,"genus"
"724","Lutjanus","Lutjanus argentimaculatus","MINDA171-23","Lutjanus dodecacanthoides","MINDA056-23",16.0818201625997,"genus"
"725","Lutjanus","Lutjanus argentimaculatus","MINDA171-23","Lutjanus gibbus","MINDA072-23",15.5727797079265,"genus"
"726","Lutjanus","Lutjanus argentimaculatus","MINDA171-23","Lutjanus bohar","MINDA097-23",17.0265515206538,"genus"
"727","Lutjanus","Lutjanus argentimaculatus","MINDA171-23","Lutjanus bengalensis","MINDA156-23",13.5383817969746,"genus"
"728","Lutjanus","Lutjanus argentimaculatus","MINDA171-23","Lutjanus rufolineatus","MINDA157-23",11.519024440161,"genus"
"729","Lutjanus","Lutjanus argentimaculatus","MINDA171-23","Lutjanus vitta","MINDA167-23",14.2744608590755,"genus"
"730","Lutjanus","Lutjanus sebae","MINDA172-23","Lutjanus johnii","MINDA002-23",17.1787543641858,"genus"
"731","Lutjanus","Lutjanus sebae","MINDA172-23","Lutjanus fulviflamma","MINDA030-23",16.0818201625997,"genus"
"732","Lutjanus","Lutjanus sebae","MINDA172-23","Lutjanus monostigma","MINDA031-23",16.2634556934354,"genus"
"733","Lutjanus","Lutjanus sebae","MINDA172-23","Lutjanus malabaricus","MINDA032-23",13.5230529517123,"genus"
"734","Lutjanus","Lutjanus sebae","MINDA172-23","Lutjanus dodecacanthoides","MINDA056-23",15.4841526094583,"genus"
"735","Lutjanus","Lutjanus sebae","MINDA172-23","Lutjanus gibbus","MINDA072-23",19.1766130396429,"genus"
"736","Lutjanus","Lutjanus sebae","MINDA172-23","Lutjanus bohar","MINDA097-23",18.2999257952847,"genus"
"737","Lutjanus","Lutjanus sebae","MINDA172-23","Lutjanus argentimaculatus","MINDA148-23",17.445595781691,"genus"
"738","Lutjanus","Lutjanus sebae","MINDA172-23","Lutjanus bengalensis","MINDA156-23",17.0778690373274,"genus"
"739","Lutjanus","Lutjanus sebae","MINDA172-23","Lutjanus rufolineatus","MINDA157-23",16.6602831732222,"genus"
"740","Lutjanus","Lutjanus sebae","MINDA172-23","Lutjanus vitta","MINDA167-23",18.260277755996,"genus"
"741","Lutjanus","Lutjanus sebae","MINDA172-23","Lutjanus argentimaculatus","MINDA171-23",17.648025207991,"genus"
"742","Lutjanus","Lutjanus gibbus","MINDA173-23","Lutjanus johnii","MINDA002-23",15.9607405236246,"genus"
"743","Lutjanus","Lutjanus gibbus","MINDA173-23","Lutjanus fulviflamma","MINDA030-23",15.1502967842891,"genus"
"744","Lutjanus","Lutjanus gibbus","MINDA173-23","Lutjanus monostigma","MINDA031-23",16.894188723699,"genus"
"745","Lutjanus","Lutjanus gibbus","MINDA173-23","Lutjanus malabaricus","MINDA032-23",16.9930381022833,"genus"
"746","Lutjanus","Lutjanus gibbus","MINDA173-23","Lutjanus dodecacanthoides","MINDA056-23",16.5655866090661,"genus"
"747","Lutjanus","Lutjanus gibbus","MINDA173-23","Lutjanus bohar","MINDA097-23",10.7661525274609,"genus"
"748","Lutjanus","Lutjanus gibbus","MINDA173-23","Lutjanus argentimaculatus","MINDA148-23",15.5447402333486,"genus"
"749","Lutjanus","Lutjanus gibbus","MINDA173-23","Lutjanus bengalensis","MINDA156-23",16.1435497856844,"genus"
"750","Lutjanus","Lutjanus gibbus","MINDA173-23","Lutjanus rufolineatus","MINDA157-23",14.788272109022,"genus"
"751","Lutjanus","Lutjanus gibbus","MINDA173-23","Lutjanus vitta","MINDA167-23",16.7797688892364,"genus"
"752","Lutjanus","Lutjanus gibbus","MINDA173-23","Lutjanus argentimaculatus","MINDA171-23",15.5615368062136,"genus"
"753","Lutjanus","Lutjanus gibbus","MINDA173-23","Lutjanus sebae","MINDA172-23",18.8246043576392,"genus"
"754","Lutjanus","Lutjanus timoriensis","MINDA174-23","Lutjanus johnii","MINDA002-23",17.8017325575784,"genus"
"755","Lutjanus","Lutjanus timoriensis","MINDA174-23","Lutjanus fulviflamma","MINDA030-23",14.5129799383109,"genus"
"756","Lutjanus","Lutjanus timoriensis","MINDA174-23","Lutjanus monostigma","MINDA031-23",14.9020869604136,"genus"
"757","Lutjanus","Lutjanus timoriensis","MINDA174-23","Lutjanus malabaricus","MINDA032-23",10.5599642293139,"genus"
"758","Lutjanus","Lutjanus timoriensis","MINDA174-23","Lutjanus dodecacanthoides","MINDA056-23",10.2073745240959,"genus"
"759","Lutjanus","Lutjanus timoriensis","MINDA174-23","Lutjanus gibbus","MINDA072-23",15.1300416306625,"genus"
"760","Lutjanus","Lutjanus timoriensis","MINDA174-23","Lutjanus bohar","MINDA097-23",16.236359571253,"genus"
"761","Lutjanus","Lutjanus timoriensis","MINDA174-23","Lutjanus argentimaculatus","MINDA148-23",16.2041016490745,"genus"
"762","Lutjanus","Lutjanus timoriensis","MINDA174-23","Lutjanus bengalensis","MINDA156-23",17.5286367492549,"genus"
"763","Lutjanus","Lutjanus timoriensis","MINDA174-23","Lutjanus rufolineatus","MINDA157-23",15.5081598323611,"genus"
"764","Lutjanus","Lutjanus timoriensis","MINDA174-23","Lutjanus vitta","MINDA167-23",18.503071446124,"genus"
"765","Lutjanus","Lutjanus timoriensis","MINDA174-23","Lutjanus argentimaculatus","MINDA171-23",16.2199920514038,"genus"
"766","Lutjanus","Lutjanus timoriensis","MINDA174-23","Lutjanus sebae","MINDA172-23",15.4374700980806,"genus"
"767","Lutjanus","Lutjanus timoriensis","MINDA174-23","Lutjanus gibbus","MINDA173-23",15.1989196446302,"genus"
"768","Lutjanus","Lutjanus ehrenbergii","MINDA346-23","Lutjanus johnii","MINDA002-23",15.9422644097475,"genus"
"769","Lutjanus","Lutjanus ehrenbergii","MINDA346-23","Lutjanus fulviflamma","MINDA030-23",9.70492755187261,"genus"
"770","Lutjanus","Lutjanus ehrenbergii","MINDA346-23","Lutjanus monostigma","MINDA031-23",7.75589369057675,"genus"
"771","Lutjanus","Lutjanus ehrenbergii","MINDA346-23","Lutjanus malabaricus","MINDA032-23",18.416809116155,"genus"
"772","Lutjanus","Lutjanus ehrenbergii","MINDA346-23","Lutjanus dodecacanthoides","MINDA056-23",18.0607548301932,"genus"
"773","Lutjanus","Lutjanus ehrenbergii","MINDA346-23","Lutjanus gibbus","MINDA072-23",15.4366627181537,"genus"
"774","Lutjanus","Lutjanus ehrenbergii","MINDA346-23","Lutjanus bohar","MINDA097-23",15.578399989148,"genus"
"775","Lutjanus","Lutjanus ehrenbergii","MINDA346-23","Lutjanus argentimaculatus","MINDA148-23",13.8861166002229,"genus"
"776","Lutjanus","Lutjanus ehrenbergii","MINDA346-23","Lutjanus bengalensis","MINDA156-23",12.9751320400494,"genus"
"777","Lutjanus","Lutjanus ehrenbergii","MINDA346-23","Lutjanus rufolineatus","MINDA157-23",12.5759979805217,"genus"
"778","Lutjanus","Lutjanus ehrenbergii","MINDA346-23","Lutjanus vitta","MINDA167-23",9.93872883556396,"genus"
"779","Lutjanus","Lutjanus ehrenbergii","MINDA346-23","Lutjanus argentimaculatus","MINDA171-23",13.6845445357203,"genus"
"780","Lutjanus","Lutjanus ehrenbergii","MINDA346-23","Lutjanus sebae","MINDA172-23",18.1809596222481,"genus"
"781","Lutjanus","Lutjanus ehrenbergii","MINDA346-23","Lutjanus gibbus","MINDA173-23",15.4366627181537,"genus"
"782","Lutjanus","Lutjanus ehrenbergii","MINDA346-23","Lutjanus timoriensis","MINDA174-23",17.3323366554798,"genus"
"783","Lutjanus","Lutjanus ehrenbergii","MINDA347-23","Lutjanus johnii","MINDA002-23",15.4592800730122,"genus"
"784","Lutjanus","Lutjanus ehrenbergii","MINDA347-23","Lutjanus fulviflamma","MINDA030-23",9.4876308540367,"genus"
"785","Lutjanus","Lutjanus ehrenbergii","MINDA347-23","Lutjanus monostigma","MINDA031-23",7.94366737639651,"genus"
"786","Lutjanus","Lutjanus ehrenbergii","MINDA347-23","Lutjanus malabaricus","MINDA032-23",18.1594201626795,"genus"
"787","Lutjanus","Lutjanus ehrenbergii","MINDA347-23","Lutjanus dodecacanthoides","MINDA056-23",17.8007241556598,"genus"
"788","Lutjanus","Lutjanus ehrenbergii","MINDA347-23","Lutjanus gibbus","MINDA072-23",14.7789974702232,"genus"
"789","Lutjanus","Lutjanus ehrenbergii","MINDA347-23","Lutjanus bohar","MINDA097-23",14.9219316755737,"genus"
"790","Lutjanus","Lutjanus ehrenbergii","MINDA347-23","Lutjanus argentimaculatus","MINDA148-23",13.2449812651617,"genus"
"791","Lutjanus","Lutjanus ehrenbergii","MINDA347-23","Lutjanus bengalensis","MINDA156-23",12.3451704884674,"genus"
"792","Lutjanus","Lutjanus ehrenbergii","MINDA347-23","Lutjanus rufolineatus","MINDA157-23",12.1626879264271,"genus"
"793","Lutjanus","Lutjanus ehrenbergii","MINDA347-23","Lutjanus vitta","MINDA167-23",9.33498118542605,"genus"
"794","Lutjanus","Lutjanus ehrenbergii","MINDA347-23","Lutjanus argentimaculatus","MINDA171-23",13.0449474028983,"genus"
"795","Lutjanus","Lutjanus ehrenbergii","MINDA347-23","Lutjanus sebae","MINDA172-23",17.9252276970582,"genus"
"796","Lutjanus","Lutjanus ehrenbergii","MINDA347-23","Lutjanus gibbus","MINDA173-23",14.7789974702232,"genus"
"797","Lutjanus","Lutjanus ehrenbergii","MINDA347-23","Lutjanus timoriensis","MINDA174-23",17.0784212606728,"genus"
"798","Lutjanus","Lutjanus lutjanus","MINDA374-23","Lutjanus johnii","MINDA002-23",13.5703504117578,"genus"
"799","Lutjanus","Lutjanus lutjanus","MINDA374-23","Lutjanus fulviflamma","MINDA030-23",10.2800338695452,"genus"
